-40,-40
-39.98894738773905,-35.815027107957334
-39.95381111788137,-31.669632395035944
-39.891348683510216,-27.564958531843136
-39.79800806602553,-23.501605072818766
-39.66997841526576,-19.4794470836794
-39.50327825554495,-15.497448988483935
-39.29388515013015,-11.553496134355582
-39.03790464172159,-7.644273555867978
-38.73176791874583,-3.76522412367435
-38.372438889034896,0.08938638387476816
-37.95760502337708,3.92628325474253
-37.48582520599921,7.752882679540015
-36.95661311491414,11.576907526898204
-36.37044523017882,15.405967842975125
-35.728695389078936,19.247162766190943
-35.03350928373719,23.106754904875288
-34.287639718897196,26.98995109426002
-33.4942657405682,30.90080074195908
-32.65681643037138,34.84220174306083
-31.778814805458662,38.815989473857144
-30.863750775655113,42.82307855342363
-29.91498611205111,46.863628658729226
-28.93568986182332,50.93721178333523
-27.928799906900597,55.04296594150982
-26.897005210182844,59.17972730651332
-25.842743277876348,63.34613809279675
-24.76820801542185,67.54073095583111
-23.675364084743066,71.76199257265222
-22.56596482908964,76.00840982608693
-21.441571681694416,80.27850207006787
-20.30357366191603,84.5708426295084
-19.153206083362868,88.88407220549108
-17.991567973128383,93.21690634592144
-16.819637958682392,97.56813867155877
-15.638288547943834,101.93664114611103
-14.448298833316594,106.32136235294166
-13.250365711521525,110.72132448453137
-12.045113742500204,115.1356195541021
-10.83310378298269,119.56340519064341
-9.614840530793403,124.00390026865144
-8.39077910954662,128.4563805433689
-7.161330813299588,132.9201744040161
-5.926868119058987,137.39465881578204
-4.687729063051336,141.8792554918537
-3.444221065116942,146.3734273162148
-2.196624274873346,150.87667502388288
-0.9451945036026932,155.38853413586128
0.3098342028006349,159.90857214001616
1.568247302058156,164.43638590538086
2.829847763744247,168.9715993153226
4.0944543120775965,173.5138611040767
5.361899872738478,178.06284288098655
6.632030197417864,182.6182373271268
7.9047026434380525,187.17975654964283
9.179785088898921,191.74713057998483
10.457154966471819,196.3201060031558
11.73669840124856,200.89844470607176
13.018309440011311,205.4819227341049
14.301889360968342,210.07032924582091
15.587346054441664,214.66346555681554
16.874593466230596,219.2611442643902
18.163551096440205,223.86318844558116
19.4541435474807,228.4694309217673
20.74630011573499,233.07971358373274
22.03995442207494,237.69388677165122
23.335044076998102,242.31180870499597
24.631510376668988,246.93334495786382
25.92929802659354,251.55836797563998
27.228354890042112,256.1867566293246
28.528631758672834,260.8183958041975
29.830082143100746,265.45317601981736
